payment_id,client_id,payment_month,lockbox_amount,payment_method
PAY0001690,ClientD,2025-03,94.74,ACH
PAY0001691,ClientC,2025-09,600.94,Wire
PAY0001692,ClientD,2026-03,391.04,ACH
PAY0001693,ClientA,2025-05,812.2,Wire
PAY0001694,ClientB,2026-04,579.57,Check
PAY0001695,ClientB,2026-02,394.88,Check
PAY0001696,ClientC,2025-06,324.57,ACH
PAY0001697,ClientB,2025-01,216.35,Check
PAY0001698,ClientA,2025-03,339.77,Wire
PAY0001699,ClientB,2025-11,1038.53,ACH
PAY0001700,ClientD,2025-11,316.98,Wire
PAY0001701,ClientC,2025-05,399.84,ACH
PAY0001702,ClientA,2025-03,593.46,ACH
PAY0001703,ClientA,2025-04,853.19,ACH
PAY0001704,ClientB,2025-05,1253.44,Check
PAY0001705,ClientC,2025-08,129.81,ACH
PAY0001706,ClientA,2026-04,236.76,Check
PAY0001707,ClientA,2025-07,93.1,Check
PAY0001708,ClientB,2026-04,147.93,Check
PAY0001709,ClientB,2025-03,432.24,ACH
PAY0001710,ClientC,2026-03,120.55,Check
PAY0001711,ClientD,2025-08,527.19,ACH
PAY0001712,ClientB,2025-10,142.01,ACH
PAY0001713,ClientD,2025-05,864.8,Check
PAY0001714,ClientA,2025-11,303.58,Wire
PAY0001715,ClientC,2025-10,741.66,ACH
PAY0001716,ClientD,2025-04,189.8,Wire
PAY0001717,ClientA,2025-02,777.25,Check
PAY0001718,ClientB,2025-01,626.28,Wire
PAY0001719,ClientD,2025-05,174.7,Check
PAY0001720,ClientB,2025-07,382.16,ACH
PAY0001721,ClientA,2025-02,136.96,Wire
PAY0001722,ClientA,2025-02,243.73,ACH
PAY0001723,ClientC,2025-11,594.19,ACH
PAY0001724,ClientB,2025-04,245.92,ACH
PAY0001725,ClientA,2025-12,228.31,ACH
PAY0001726,ClientA,2025-12,613.66,Wire
PAY0001727,ClientD,2025-02,588.89,Check
PAY0001728,ClientC,2025-03,374.86,Wire
PAY0001729,ClientC,2025-07,253.38,Wire
PAY0001730,ClientB,2025-04,461.06,ACH
PAY0001731,ClientA,2025-02,714.61,Check
PAY0001732,ClientA,2025-05,322.37,Check
PAY0001733,ClientC,2025-09,358.58,Wire
PAY0001734,ClientD,2025-02,518.33,Check
PAY0001735,ClientD,2025-05,389.79,Wire
PAY0001736,ClientD,2025-08,366.15,Wire
PAY0001737,ClientD,2025-06,288.24,Wire
PAY0001738,ClientC,2025-08,81.12,Check
PAY0001739,ClientB,2026-03,507.98,Wire
PAY0001740,ClientA,2025-08,904.88,Check
PAY0001741,ClientA,2025-02,252.43,ACH
PAY0001742,ClientD,2025-01,448.04,ACH
PAY0001743,ClientB,2025-11,367.06,Check
PAY0001744,ClientB,2025-07,718.12,ACH
PAY0001745,ClientB,2025-04,191.86,ACH
PAY0001746,ClientD,2026-03,350.73,Wire
PAY0001747,ClientB,2026-04,267.07,Check
PAY0001748,ClientC,2026-03,380.93,Wire
PAY0001749,ClientA,2026-01,846.61,Check
PAY0001750,ClientA,2026-02,707.71,Wire
PAY0001751,ClientC,2025-07,298.24,Check
PAY0001752,ClientC,2025-12,473.03,Check
PAY0001753,ClientB,2025-01,345.55,Wire
PAY0001754,ClientD,2025-03,99.63,ACH
PAY0001755,ClientC,2025-03,386.68,ACH
PAY0001756,ClientA,2025-01,1121.57,ACH
PAY0001757,ClientC,2025-12,507.2,ACH
PAY0001758,ClientD,2025-03,220.06,ACH
PAY0001759,ClientD,2025-08,478.05,ACH
PAY0001760,ClientD,2025-11,176.32,Check
PAY0001761,ClientC,2025-12,1771.64,Wire
PAY0001762,ClientD,2025-10,185.77,Wire
PAY0001763,ClientA,2025-07,549.51,Wire
PAY0001764,ClientB,2025-02,432.3,Wire
PAY0001765,ClientA,2026-04,661.51,Wire
PAY0001766,ClientA,2026-02,88.62,ACH
PAY0001767,ClientB,2025-02,153.04,Check
PAY0001768,ClientB,2025-09,644.9,Check
PAY0001769,ClientC,2025-04,900.11,Wire
PAY0001770,ClientA,2026-04,707.89,ACH
PAY0001771,ClientA,2025-02,220.96,Check
PAY0001772,ClientA,2025-03,352.33,Wire
PAY0001773,ClientB,2025-11,536.58,Wire
PAY0001774,ClientA,2025-03,479.08,Check
PAY0001775,ClientD,2025-12,747.71,Wire
PAY0001776,ClientC,2026-03,136.41,Check
PAY0001777,ClientA,2026-03,482.15,Wire
PAY0001778,ClientC,2026-03,475.55,ACH
PAY0001779,ClientB,2025-06,683.46,Check
PAY0001780,ClientB,2025-07,259.03,Check
PAY0001781,ClientC,2025-12,706.75,Check
PAY0001782,ClientA,2025-07,457.91,ACH
PAY0001783,ClientC,2025-05,1033.04,Wire
PAY0001784,ClientA,2026-03,286.69,Check
PAY0001785,ClientC,2025-01,303.74,ACH
PAY0001786,ClientB,2025-07,600.43,Check
PAY0001787,ClientD,2025-05,923.82,Wire
PAY0001788,ClientB,2025-02,422.77,ACH
PAY0001789,ClientD,2025-02,128.36,ACH
PAY0001790,ClientA,2025-10,671.48,Check
PAY0001791,ClientB,2025-11,71.11,ACH
PAY0001792,ClientD,2026-04,446.47,Check
PAY0001793,ClientD,2025-04,750.75,Wire
PAY0001794,ClientC,2025-05,185.02,Wire
PAY0001795,ClientA,2025-10,331.22,Check
PAY0001796,ClientD,2025-12,838.51,Wire
PAY0001797,ClientC,2025-08,484.76,Wire
PAY0001798,ClientB,2025-07,902.45,Wire
PAY0001799,ClientD,2025-12,33.59,Wire
PAY0001800,ClientA,2025-07,575.74,Wire
PAY0001801,ClientC,2025-07,283.95,Wire
PAY0001802,ClientD,2025-06,240.78,ACH
PAY0001803,ClientC,2025-11,208.81,Wire
PAY0001804,ClientB,2025-04,157.8,Wire
PAY0001805,ClientC,2025-08,427.67,Check
PAY0001806,ClientA,2025-06,457.22,Check
PAY0001807,ClientC,2025-03,198.28,ACH
PAY0001808,ClientC,2026-04,246.19,Check
PAY0001809,ClientC,2026-01,847.83,ACH
PAY0001810,ClientB,2025-01,396.24,Check
PAY0001811,ClientD,2026-01,340.04,ACH
PAY0001812,ClientA,2025-10,1200.85,Check
PAY0001813,ClientC,2025-02,368.13,ACH
PAY0001814,ClientD,2026-03,359.77,ACH
PAY0001815,ClientC,2026-04,385.78,Check
PAY0001816,ClientC,2025-12,85.51,Check
PAY0001817,ClientA,2026-01,559.98,Wire
PAY0001818,ClientD,2025-01,389.84,Check
PAY0001819,ClientA,2025-07,647.4,ACH
PAY0001820,ClientD,2026-03,390.79,Wire
PAY0001821,ClientC,2025-02,366.28,Wire
PAY0001822,ClientB,2025-02,2005.07,Check
PAY0001823,ClientC,2026-02,1154.3,ACH
PAY0001824,ClientB,2025-06,637.79,Check
PAY0001825,ClientB,2026-02,813.15,Check
PAY0001826,ClientA,2025-12,226.12,Wire
PAY0001827,ClientD,2026-04,464.08,Check
PAY0001828,ClientA,2025-01,92.76,Wire
PAY0001829,ClientC,2025-10,505.18,Check
PAY0001830,ClientC,2025-08,385.55,ACH
PAY0001831,ClientC,2025-08,528.75,Check
PAY0001832,ClientB,2025-04,251.92,ACH
PAY0001833,ClientA,2025-09,188.01,ACH
PAY0001834,ClientD,2025-04,27.26,Check
PAY0001835,ClientB,2025-09,482.66,Wire
PAY0001836,ClientA,2025-11,311.92,ACH
PAY0001837,ClientC,2025-07,702.01,Check
PAY0001838,ClientB,2025-07,647.7,Check
PAY0001839,ClientB,2025-09,128.31,ACH
PAY0001840,ClientD,2025-10,182.86,Check
PAY0001841,ClientD,2025-08,540.73,Wire
PAY0001842,ClientC,2025-01,397.69,Wire
PAY0001843,ClientC,2025-11,457.1,Check
PAY0001844,ClientC,2025-05,877.5,Wire
PAY0001845,ClientC,2025-02,405.63,Wire
PAY0001846,ClientB,2025-06,658.36,ACH
PAY0001847,ClientB,2025-10,421.48,ACH
PAY0001848,ClientB,2025-08,1021.11,ACH
PAY0001849,ClientD,2026-01,805.36,ACH
PAY0001850,ClientC,2025-08,487.43,Wire
PAY0001851,ClientC,2025-05,190.88,ACH
PAY0001852,ClientA,2026-04,812.74,ACH
PAY0001853,ClientD,2025-09,252.94,Wire
PAY0001854,ClientD,2025-05,189.77,ACH
PAY0001855,ClientB,2025-09,158.54,ACH
PAY0001856,ClientB,2026-04,817.73,Check
PAY0001857,ClientB,2026-03,57.44,Check
PAY0001858,ClientD,2025-05,738.64,Check
PAY0001859,ClientD,2025-01,884.55,Check
PAY0001860,ClientD,2025-01,738.1,Wire
PAY0001861,ClientD,2025-06,776.18,Wire
PAY0001862,ClientA,2026-01,357.9,Check
PAY0001863,ClientB,2025-04,551.45,Check
PAY0001864,ClientC,2025-06,197.61,Check
PAY0001865,ClientB,2026-01,785.9,ACH
PAY0001866,ClientA,2025-08,114.36,ACH
PAY0001867,ClientA,2025-12,301.61,Wire
PAY0001868,ClientB,2025-10,573.76,Check
PAY0001869,ClientB,2025-01,1091.18,Check
PAY0001870,ClientC,2025-06,779.69,Wire
PAY0001871,ClientB,2025-09,383.75,Check
PAY0001872,ClientC,2025-03,1338.18,ACH
PAY0001873,ClientB,2025-09,754.85,Wire
PAY0001874,ClientB,2025-09,1106.08,Check
PAY0001875,ClientC,2025-08,426.29,Check
PAY0001876,ClientD,2025-01,459.84,Wire
PAY0001877,ClientB,2026-01,157.28,Check
PAY0001878,ClientA,2025-10,579.46,ACH
PAY0001879,ClientA,2025-08,751.55,ACH
PAY0001880,ClientB,2025-07,252.26,Wire
PAY0001881,ClientC,2025-03,212.99,Wire
PAY0001882,ClientC,2025-01,397.96,Check
PAY0001883,ClientB,2026-03,311.34,ACH
PAY0001884,ClientA,2026-03,517.41,Wire
PAY0001885,ClientD,2025-01,362.02,Check
PAY0001886,ClientC,2025-09,336.38,Check
PAY0001887,ClientB,2026-03,619.99,Wire
PAY0001888,ClientC,2026-02,743.51,Check
PAY0001889,ClientB,2025-08,292.13,Check
PAY0001890,ClientD,2025-10,209.23,ACH
PAY0001891,ClientA,2025-05,788.55,ACH
PAY0001892,ClientA,2026-01,1399.96,Check
PAY0001893,ClientC,2025-05,593.31,Wire
PAY0001894,ClientA,2025-07,124.19,Check
PAY0001895,ClientB,2025-12,174.84,Check
PAY0001896,ClientB,2026-01,450.45,ACH
PAY0001897,ClientB,2025-11,87.48,ACH
PAY0001898,ClientA,2025-11,131.27,Wire
PAY0001899,ClientA,2025-04,685.99,Wire
PAY0001900,ClientB,2025-08,823.11,ACH
PAY0001901,ClientA,2025-10,345.53,Wire
PAY0001902,ClientC,2026-03,497.44,Wire
PAY0001903,ClientC,2025-10,806.01,ACH
PAY0001904,ClientB,2025-09,857.53,ACH
PAY0001905,ClientB,2025-12,268.67,Wire
PAY0001906,ClientA,2025-04,100.18,ACH
PAY0001907,ClientD,2025-07,634.2,Check
PAY0001908,ClientA,2025-03,369.3,Check
PAY0001909,ClientA,2025-05,1601.41,Wire
PAY0001910,ClientD,2025-07,982.35,ACH
PAY0001911,ClientC,2026-02,654.22,Check
PAY0001912,ClientC,2026-03,382.07,Wire
PAY0001913,ClientC,2025-04,372.46,Check
PAY0001914,ClientA,2025-09,116.08,ACH
PAY0001915,ClientD,2025-05,477.47,Check
PAY0001916,ClientC,2026-01,689.54,Check
PAY0001917,ClientA,2025-11,804.45,Wire
PAY0001918,ClientB,2025-07,117.39,ACH
PAY0001919,ClientA,2025-01,397.5,Check
PAY0001920,ClientA,2025-10,294.88,Check
PAY0001921,ClientA,2026-03,166.94,Check
PAY0001922,ClientB,2026-02,1604.54,ACH
PAY0001923,ClientD,2025-10,492.11,ACH
PAY0001924,ClientA,2026-01,781.18,Check
PAY0001925,ClientA,2025-04,717.15,Check
PAY0001926,ClientC,2025-09,275.45,Check
PAY0001927,ClientA,2025-11,273.12,Wire
PAY0001928,ClientD,2025-08,690.5,Check
PAY0001929,ClientA,2025-02,1175.68,Check
PAY0001930,ClientC,2025-06,629.96,Check
PAY0001931,ClientC,2025-04,633.71,Check
PAY0001932,ClientC,2026-03,179.1,Check
PAY0001933,ClientB,2025-09,1080.94,Wire
PAY0001934,ClientD,2025-04,273.93,ACH
PAY0001935,ClientD,2025-08,406.05,Wire
PAY0001936,ClientC,2026-04,95.13,ACH
PAY0001937,ClientD,2025-12,343.94,Wire
PAY0001938,ClientA,2026-02,541.07,Wire
PAY0001939,ClientC,2025-12,959.83,Check
PAY0001940,ClientD,2026-04,168.04,Check
PAY0001941,ClientC,2025-05,478.62,Wire
PAY0001942,ClientD,2025-10,185.12,Check
PAY0001943,ClientB,2026-04,334.19,ACH
PAY0001944,ClientA,2025-02,1104.17,ACH
PAY0001945,ClientD,2025-08,173.06,Check
PAY0001946,ClientD,2025-01,936.34,Wire
PAY0001947,ClientC,2026-02,61.42,ACH
PAY0001948,ClientD,2026-01,249.47,Wire
PAY0001949,ClientA,2025-01,1779.05,ACH
PAY0001950,ClientA,2026-02,897.55,ACH
PAY0001951,ClientC,2025-12,296.06,Wire
PAY0001952,ClientB,2025-07,923.47,Wire
PAY0001953,ClientC,2025-03,290.69,ACH
PAY0001954,ClientD,2025-08,449.42,Wire
PAY0001955,ClientC,2026-01,122.09,Check
PAY0001956,ClientD,2025-01,654.26,ACH
PAY0001957,ClientA,2026-01,573.09,Check
PAY0001958,ClientD,2025-06,1028.26,Wire
PAY0001959,ClientC,2026-04,303.8,Check
PAY0001960,ClientB,2025-06,139.8,Check
PAY0001961,ClientA,2025-12,97.38,Wire
PAY0001962,ClientB,2025-11,229.88,Check
PAY0001963,ClientA,2026-04,361.27,ACH
PAY0001964,ClientA,2025-11,597.33,ACH
PAY0001965,ClientB,2025-12,425.58,Check
PAY0001966,ClientD,2025-04,719.31,Wire
PAY0001967,ClientA,2025-08,1259.19,Wire
PAY0001968,ClientC,2025-12,193.99,Wire
PAY0001969,ClientC,2025-07,1284.97,Wire
PAY0001970,ClientC,2025-11,186.01,Wire
PAY0001971,ClientB,2025-02,666.37,ACH
PAY0001972,ClientA,2025-10,912.04,Wire
PAY0001973,ClientA,2025-07,180.36,ACH
PAY0001974,ClientC,2026-03,637.77,ACH
PAY0001975,ClientC,2026-01,272.47,Wire
PAY0001976,ClientA,2025-07,860.98,Wire
PAY0001977,ClientB,2025-11,831.82,Wire
PAY0001978,ClientB,2026-02,1254.91,ACH
PAY0001979,ClientA,2025-01,146.1,ACH
PAY0001980,ClientA,2026-03,581.49,ACH
PAY0001981,ClientC,2025-11,627.47,Check
PAY0001982,ClientB,2026-02,413.73,Wire
PAY0001983,ClientA,2025-03,265.01,Check
PAY0001984,ClientB,2026-04,184.71,ACH
PAY0001985,ClientD,2025-07,973.38,Wire
PAY0001986,ClientB,2025-08,655.72,ACH
PAY0001987,ClientC,2025-03,566.56,ACH
PAY0001988,ClientA,2025-07,624.26,Wire
PAY0001989,ClientC,2025-09,469.69,Check
PAY0001990,ClientD,2025-03,63.61,ACH
PAY0001991,ClientB,2026-03,909.91,Wire
PAY0001992,ClientD,2025-05,221.78,ACH
PAY0001993,ClientA,2025-12,306.0,Check
PAY0001994,ClientB,2025-11,553.45,Check
PAY0001995,ClientD,2025-02,1862.48,Wire
PAY0001996,ClientC,2025-03,1057.3,Check
PAY0001997,ClientA,2026-04,312.98,Wire
PAY0001998,ClientA,2026-03,427.46,Wire
PAY0001999,ClientC,2025-05,60.95,ACH
PAY0002000,ClientC,2025-03,257.26,Wire
PAY0002001,ClientB,2026-04,793.91,Wire
PAY0002002,ClientC,2025-06,686.84,ACH
PAY0002003,ClientC,2025-05,129.19,Wire
PAY0002004,ClientB,2025-03,215.78,Check
PAY0002005,ClientA,2025-09,490.07,Wire
PAY0002006,ClientC,2026-04,456.02,Wire
PAY0002007,ClientA,2026-03,530.8,Check
PAY0002008,ClientB,2026-04,1352.52,Wire
PAY0002009,ClientA,2025-09,110.65,ACH
PAY0002010,ClientB,2025-11,46.14,Check
PAY0002011,ClientA,2025-01,737.25,ACH
PAY0002012,ClientB,2025-07,39.17,Wire
PAY0002013,ClientD,2026-03,1090.1,Check
PAY0002014,ClientD,2026-01,400.04,Check
PAY0002015,ClientB,2025-04,826.65,ACH
PAY0002016,ClientC,2025-05,542.93,Wire
PAY0002017,ClientD,2025-06,1081.87,ACH
PAY0002018,ClientD,2025-09,868.74,Wire
PAY0002019,ClientB,2026-02,359.68,Check
PAY0002020,ClientC,2025-06,945.03,ACH
PAY0002021,ClientA,2025-12,521.97,Wire
PAY0002022,ClientB,2025-04,137.27,Check
PAY0002023,ClientC,2025-01,66.36,ACH
PAY0002024,ClientB,2025-01,606.66,Check
PAY0002025,ClientD,2026-03,430.2,Wire
PAY0002026,ClientC,2026-01,2025.38,Check
PAY0002027,ClientD,2025-09,267.52,Wire
PAY0002028,ClientD,2025-07,827.08,ACH
PAY0002029,ClientC,2025-12,484.59,Wire
PAY0002030,ClientB,2025-06,561.31,Wire
PAY0002031,ClientB,2025-09,466.43,Check
PAY0002032,ClientD,2025-01,1067.66,ACH
PAY0002033,ClientB,2025-09,622.36,Wire
PAY0002034,ClientB,2025-09,506.32,Check
PAY0002035,ClientA,2025-07,42.87,Wire
PAY0002036,ClientD,2025-08,72.97,Wire
PAY0002037,ClientD,2025-06,280.92,Wire
PAY0002038,ClientB,2025-08,1547.44,Check
PAY0002039,ClientD,2025-02,344.0,Check
PAY0002040,ClientB,2025-11,453.25,Check
PAY0002041,ClientD,2026-01,297.02,Wire
PAY0002042,ClientC,2026-01,527.2,Check
PAY0002043,ClientB,2025-04,347.46,Wire
PAY0002044,ClientA,2025-11,708.95,ACH
PAY0002045,ClientD,2025-03,506.91,Check
PAY0002046,ClientD,2026-01,740.05,Check
PAY0002047,ClientD,2025-08,207.98,ACH
PAY0002048,ClientA,2026-03,158.87,Wire
PAY0002049,ClientB,2025-06,48.72,Wire
PAY0002050,ClientD,2026-04,230.1,Wire
PAY0002051,ClientA,2025-03,374.05,Check
PAY0002052,ClientA,2025-03,943.05,ACH
PAY0002053,ClientC,2025-01,599.94,Wire
PAY0002054,ClientB,2025-08,772.28,Wire
PAY0002055,ClientC,2025-08,532.88,Wire
PAY0002056,ClientB,2025-01,839.32,Wire
PAY0002057,ClientA,2025-10,1088.56,Wire
PAY0002058,ClientD,2026-04,501.62,Wire
PAY0002059,ClientD,2025-11,249.25,Check
PAY0002060,ClientD,2025-03,402.92,Wire
PAY0002061,ClientB,2025-05,162.1,Check
PAY0002062,ClientC,2025-04,314.3,ACH
PAY0002063,ClientD,2025-02,559.45,ACH
PAY0002064,ClientA,2026-03,920.4,Wire
PAY0002065,ClientB,2025-07,407.03,ACH
PAY0002066,ClientA,2025-07,538.37,ACH
PAY0002067,ClientA,2025-10,67.44,ACH
PAY0002068,ClientD,2025-09,1002.59,Wire
PAY0002069,ClientC,2026-04,546.21,Check
PAY0002070,ClientA,2025-12,82.37,ACH
PAY0002071,ClientC,2025-05,873.13,ACH
PAY0002072,ClientA,2025-12,826.01,Check
PAY0002073,ClientA,2025-05,625.31,ACH
PAY0002074,ClientA,2025-08,1032.53,Wire
PAY0002075,ClientB,2025-06,656.52,ACH
PAY0002076,ClientC,2025-07,1180.77,ACH
PAY0002077,ClientA,2025-07,261.18,Wire
PAY0002078,ClientB,2025-02,495.27,Check
PAY0002079,ClientA,2025-08,57.0,ACH
PAY0002080,ClientB,2026-03,426.99,ACH
PAY0002081,ClientB,2025-12,89.49,ACH
PAY0002082,ClientA,2025-12,585.54,Check
PAY0002083,ClientD,2025-11,1288.48,Check
PAY0002084,ClientA,2025-11,990.33,Check
PAY0002085,ClientB,2025-11,376.14,Wire
PAY0002086,ClientD,2025-06,391.63,Check
PAY0002087,ClientC,2025-12,634.81,Wire
PAY0002088,ClientB,2025-06,676.09,Check
PAY0002089,ClientD,2025-03,750.7,ACH
PAY0002090,ClientD,2025-10,644.84,ACH
PAY0002091,ClientC,2025-08,663.41,ACH
PAY0002092,ClientD,2026-04,321.02,Check
PAY0002093,ClientC,2025-08,192.21,ACH
PAY0002094,ClientD,2025-04,149.34,ACH
PAY0002095,ClientD,2025-08,219.6,ACH
PAY0002096,ClientD,2026-02,325.48,ACH
PAY0002097,ClientD,2025-04,140.85,Wire
PAY0002098,ClientC,2025-04,510.81,Wire
PAY0002099,ClientC,2026-04,860.58,Check
PAY0002100,ClientA,2025-01,595.66,ACH
PAY0002101,ClientD,2025-11,929.73,Wire
PAY0002102,ClientA,2026-03,601.12,ACH
PAY0002103,ClientB,2025-10,406.41,Wire
PAY0002104,ClientB,2025-10,561.01,Check
PAY0002105,ClientB,2025-06,52.45,ACH
PAY0002106,ClientB,2025-07,1090.37,Check
PAY0002107,ClientA,2025-06,863.52,ACH
PAY0002108,ClientD,2025-05,555.01,Wire
PAY0002109,ClientC,2025-07,748.51,ACH
PAY0002110,ClientD,2025-08,666.72,Check
PAY0002111,ClientC,2026-02,1173.85,Check
PAY0002112,ClientB,2025-03,646.13,Wire
PAY0002113,ClientA,2025-05,134.32,Check
PAY0002114,ClientB,2025-08,896.81,Check
PAY0002115,ClientB,2025-04,418.0,ACH
PAY0002116,ClientB,2025-09,205.11,Wire
PAY0002117,ClientA,2026-04,521.22,ACH
PAY0002118,ClientB,2025-03,1174.27,Check
PAY0002119,ClientA,2025-05,608.13,Wire
PAY0002120,ClientA,2025-12,1136.92,Wire
PAY0002121,ClientD,2025-06,506.73,Check
PAY0002122,ClientC,2026-02,98.0,ACH
PAY0002123,ClientD,2025-03,427.79,ACH
PAY0002124,ClientC,2025-01,797.16,ACH
PAY0002125,ClientC,2025-07,416.24,Check
PAY0002126,ClientC,2026-02,856.11,Check
PAY0002127,ClientD,2025-09,225.24,Check
PAY0002128,ClientB,2025-07,446.9,ACH
PAY0002129,ClientD,2025-09,1101.83,Check
PAY0002130,ClientC,2026-01,582.97,ACH
PAY0002131,ClientC,2026-03,286.34,ACH
PAY0002132,ClientC,2025-04,1188.58,Wire
PAY0002133,ClientA,2025-07,554.11,Wire
PAY0002134,ClientB,2026-02,371.09,ACH
PAY0002135,ClientA,2026-02,149.31,Wire
PAY0002136,ClientC,2026-04,33.13,Check
PAY0002137,ClientD,2026-01,461.1,Check
PAY0002138,ClientB,2025-09,200.66,Wire
PAY0002139,ClientC,2025-04,545.48,ACH
PAY0002140,ClientC,2026-02,557.92,ACH
PAY0002141,ClientA,2025-06,792.65,Wire
PAY0002142,ClientA,2025-08,308.27,Wire
PAY0002143,ClientA,2025-10,583.35,ACH
PAY0002144,ClientA,2026-02,663.71,Check
PAY0002145,ClientB,2025-05,630.53,Wire
PAY0002146,ClientB,2026-04,947.04,Check
PAY0002147,ClientB,2026-04,1322.07,Check
PAY0002148,ClientB,2025-09,464.78,Wire
PAY0002149,ClientB,2025-01,1144.14,Check
PAY0002150,ClientC,2025-07,493.39,Check
PAY0002151,ClientA,2026-04,1019.92,Wire
PAY0002152,ClientA,2025-10,1558.61,Wire
PAY0002153,ClientC,2025-05,1748.6,Check
PAY0002154,ClientD,2025-01,709.94,Wire
PAY0002155,ClientA,2025-04,542.16,ACH
PAY0002156,ClientC,2025-08,252.41,Wire
PAY0002157,ClientC,2025-09,552.81,ACH
PAY0002158,ClientA,2025-11,807.92,ACH
PAY0002159,ClientC,2026-02,210.33,Check
PAY0002160,ClientB,2025-01,1356.43,Wire
PAY0002161,ClientD,2025-07,356.41,ACH
PAY0002162,ClientB,2025-04,94.55,Check
PAY0002163,ClientB,2025-03,523.84,Wire
PAY0002164,ClientB,2025-03,244.31,ACH
PAY0002165,ClientB,2025-02,726.47,ACH
PAY0002166,ClientA,2025-05,1574.44,Check
PAY0002167,ClientD,2025-09,248.13,Wire
PAY0002168,ClientC,2025-04,108.16,Check
PAY0002169,ClientC,2025-09,83.63,ACH
PAY0002170,ClientA,2025-05,1365.76,ACH
PAY0002171,ClientB,2025-11,317.84,Wire
PAY0002172,ClientD,2025-02,658.61,ACH
PAY0002173,ClientA,2025-05,450.1,Check
PAY0002174,ClientA,2025-06,417.07,ACH
PAY0002175,ClientC,2026-01,357.23,Wire
PAY0002176,ClientA,2025-06,99.46,Check
PAY0002177,ClientB,2025-07,866.81,Wire
PAY0002178,ClientA,2025-06,149.93,Wire
PAY0002179,ClientA,2025-09,211.03,ACH
PAY0002180,ClientB,2025-03,369.21,Wire
PAY0002181,ClientC,2026-02,257.16,Wire
PAY0002182,ClientD,2026-02,372.65,Check
PAY0002183,ClientA,2025-03,427.81,ACH
PAY0002184,ClientD,2025-05,1268.8,ACH
PAY0002185,ClientD,2025-05,387.27,Wire
PAY0002186,ClientD,2025-11,297.41,Wire
PAY0002187,ClientB,2025-02,829.7,Wire
PAY0002188,ClientC,2025-06,925.3,ACH
PAY0002189,ClientD,2025-07,420.96,Wire
PAY0002190,ClientB,2026-04,611.81,Wire
PAY0002191,ClientB,2026-04,745.84,ACH
PAY0002192,ClientA,2025-03,432.64,Check
PAY0002193,ClientB,2025-07,24.04,Check
PAY0002194,ClientC,2026-04,797.52,Wire
PAY0002195,ClientD,2025-07,350.34,Check
PAY0002196,ClientA,2025-02,469.45,ACH
PAY0002197,ClientD,2025-06,507.88,ACH
PAY0002198,ClientB,2025-05,777.48,ACH
PAY0002199,ClientB,2025-01,114.5,Check
PAY0002200,ClientC,2025-02,250.0,ACH
PAY0002201,ClientA,2025-02,926.25,ACH
PAY0002202,ClientA,2025-09,330.48,Wire
PAY0002203,ClientC,2025-10,376.93,ACH
PAY0002204,ClientD,2025-10,170.28,Wire
PAY0002205,ClientA,2025-02,1935.73,Check
PAY0002206,ClientB,2026-01,403.01,ACH
PAY0002207,ClientA,2025-07,548.74,ACH
PAY0002208,ClientA,2025-05,498.73,ACH
PAY0002209,ClientC,2025-03,793.52,Check
PAY0002210,ClientC,2025-03,88.68,ACH
PAY0002211,ClientD,2025-06,862.48,Check
PAY0002212,ClientB,2025-10,609.05,Check
PAY0002213,ClientD,2026-03,1148.21,Check
PAY0002214,ClientD,2026-04,345.25,Check
PAY0002215,ClientC,2026-03,494.51,ACH
PAY0002216,ClientA,2026-04,383.8,Wire
PAY0002217,ClientC,2025-05,669.94,ACH
PAY0002218,ClientB,2025-12,504.37,Check
PAY0002219,ClientA,2025-10,129.24,ACH
PAY0002220,ClientB,2026-03,186.42,Wire
PAY0002221,ClientD,2025-01,225.86,Wire
PAY0002222,ClientD,2025-11,373.48,ACH
PAY0002223,ClientA,2025-11,913.53,Check
PAY0002224,ClientA,2025-05,876.04,Wire
PAY0002225,ClientC,2025-06,504.38,Wire
PAY0002226,ClientC,2025-02,652.22,Wire
PAY0002227,ClientB,2026-01,809.18,ACH
PAY0002228,ClientD,2026-04,575.97,Wire
PAY0002229,ClientA,2025-08,1789.13,Check
PAY0002230,ClientC,2025-05,605.42,Check
PAY0002231,ClientA,2026-03,1110.87,ACH
PAY0002232,ClientC,2025-06,613.53,ACH
PAY0002233,ClientA,2026-02,469.96,Wire
PAY0002234,ClientC,2025-07,416.52,ACH
PAY0002235,ClientD,2025-07,818.3,Wire
PAY0002236,ClientA,2025-02,837.72,Wire
PAY0002237,ClientC,2025-03,352.08,Wire
PAY0002238,ClientD,2025-04,716.0,Wire
PAY0002239,ClientA,2025-03,253.12,ACH
PAY0002240,ClientD,2025-03,878.23,Check
PAY0002241,ClientB,2026-01,446.67,Check
PAY0002242,ClientA,2025-12,276.93,ACH
PAY0002243,ClientC,2026-03,759.25,ACH
PAY0002244,ClientD,2026-03,309.65,Check
PAY0002245,ClientB,2026-03,221.13,ACH
PAY0002246,ClientC,2025-01,599.92,ACH
PAY0002247,ClientB,2026-04,389.59,Wire
PAY0002248,ClientD,2025-10,408.16,ACH
PAY0002249,ClientB,2025-01,543.17,Wire
PAY0002250,ClientD,2026-04,649.99,Check
PAY0002251,ClientD,2025-10,403.68,Wire
PAY0002252,ClientD,2025-11,275.24,Check
PAY0002253,ClientD,2025-05,832.24,Check
